date,text
2020-09-14 03:43:20,"...to the families of crime victims and fallen officers. In the Republican Party, we know that police officers are not villains, but HEROES who risk their lives to KEEP US SAFE 24/7/365!"
2020-09-14 03:43:20,"...replied “Yes, Absolutely.” Biden calls for abolishing cash bail and closing prisons — and Biden even called law enforcement “the ENEMY.” Biden’s anti-police crusade must STOP. Furthermore, the corporations funding anti-police organizations should instead give their money..."
2020-09-14 03:43:19,"For the entire summer, Joe Biden was SILENT as left-wing mobs assaulted police officers. When Biden’s far-left supporters set fire to police cars, precinct stations, and courthouses, Joe Biden called them “PEACEFUL PROTESTORS.” When asked if he would cut police funding, Biden..."
2020-09-14 03:36:45,Our thoughts are with the two @LASDHQ Sheriff Deputies who were shot in Los Angeles. We send our love and support to their families and we pray to God for their recovery. https://t.co/3leulrT42e
2020-09-14 02:09:55,"RT @TeamTrump: WATCH LIVE: President Donald Trump in Las Vegas, NV #Nevada 

Text VOTE to 88022 https://t.co/KweoSRwXyR"
2020-09-13 23:30:11,"I was right, these people were all wrong, and now they criticize me. Such hypocrisy! https://t.co/sztQ7h5T4M"
2020-09-13 22:36:39,https://t.co/MbCXl7N7lp
2020-09-13 22:36:32,https://t.co/SWbPXMwyZ7
2020-09-13 22:35:01,https://t.co/07JO5z1HTW
2020-09-13 22:34:38,https://t.co/4huhvNl4wQ
2020-09-13 18:58:41,"...and prices are coming down FAST! Also just ended all rebates to middlemen, further reducing prices."
2020-09-13 18:58:40,Just signed a new Executive Order to LOWER DRUG PRICES! My Most Favored Nation order will ensure that our Country gets the same low price Big Pharma gives to other countries. The days of global freeriding at America’s expense are over...
2020-09-13 16:13:36,"Sleepy Joe Biden has spent 47 years in politics being terrible to Hispanics. Now he is relying on Castro lover Bernie Sanders to help him out. That won’t work! Remember, Miami Cubans gave me the highly honored Bay of Pigs Award for all I have done for our great Cuban Population!"
2020-09-13 15:47:02,https://t.co/DIYe3VIICW
2020-09-13 15:10:58,"RT @DanScavino: President @realDonaldTrump arrives in Las Vegas, Nevada.... https://t.co/VNcQHT2mEs"
2020-09-13 15:10:57,"RT @DanScavino: 🚨𝐇𝐀𝐏𝐏𝐄𝐍𝐈𝐍𝐆 𝐍𝐎𝐖‼️

President @realDonaldTrump speaking to Great American Patriots in Minden, Nevada at a MAKE AMERICA GREAT…"
2020-09-13 14:40:07,They just don’t get it! https://t.co/kGV9geK4l8
2020-09-13 14:31:38,"Actually falling very steadily and fast. Deaths and hospitalizations way down, and even cases down despite far more Testing than any other country in the World, by far. India second! https://t.co/dZQEh2F7Cf"
2020-09-13 14:30:27,"But people don’t want to get mugged, beaten up, or killed. Let New York’s Finest (who proudly endorsed me!) do their job. Rehire crime squad and fired police. They will bring safety back to NYC, FAST!!! https://t.co/u14t0oSNVN"
2020-09-13 14:00:22,"In the highly competitive world of high tech, how come nobody has ever challenged Mini Mike Bloomberg and his very average, &amp; supposedly outdated, “stuff” that he sells to so many? Did he use his position as Mayor of New York to create what is now a monopoly? Just askin’?"
2020-09-13 13:47:00,"I thought Mini Mike was through with Democrat politics after spending almost 2 Billion Dollars, and then giving the worst and most inept Debate Performance in the history of Presidential Politics. Pocahontas ended his political career on first question, OVER! Save NYC instead. https://t.co/WgbVvEUt2N"
2020-09-13 13:32:43,RT @ufc: ANYONE CAN GET IT 😅 Even Romanov's coach! #UFCVegas10 https://t.co/Rjox0BaLlG
2020-09-13 13:31:14,"RT @atouk_zug: @ScottAdamsSays It's gotten to the point where I can't even bring myself to make Biden jokes anymore.

It's beyond sad.  It'…"
2020-09-13 13:31:05,RT @True_Barlowisms: @ScottAdamsSays I was at a graduation in 2016 in Delaware. Biden happened to be there and walked past me (surrounded b…
2020-09-13 13:28:06,"RT @LASDHQ: To the protesters blocking the entrance &amp; exit of the HOSPITAL EMERGENCY ROOM yelling ""We hope they die"" referring to 2 LA Sher…"
2020-09-13 13:26:47,"If they die, fast trial death penalty for the killer. Only way to stop this! https://t.co/K3sKh28GjX"
2020-09-13 13:21:31,"Such an honor! Drudge is down 40% plus since he became Fake News. Most importantly, he’s bleeding profusely, and is no longer “hot”. But others are! Lost ALL Trumpers. https://t.co/LdsYWKmgdL"
2020-09-13 13:02:19,RT @Cernovich: Sorta tiresome to say that several federal prosecutors being caught destroying evidence should be a huge story but whatever…
2020-09-13 05:05:41,Animals that must be hit hard! https://t.co/zrOd9ZUl8o
2020-09-13 04:54:23,"RT @markpmeredith: Just watched a sea of people rush to the front of the barricades ahead of tonight’s rally in Minden, NV. https://t.co/pa…"
2020-09-13 04:49:55,"I am running for re-election to bring prosperity to Nevada, to put violent criminals behind bars, and to ensure the future belongs to AMERICA—NOT China. If we win, AMERICA WINS! If Biden wins, China wins. If Biden Wins, the rioters, anarchists, and arsonists win. VOTE! #MAGA"
2020-09-13 04:35:50,I did more in 47 months as President than Sleepy Joe Biden did in 47 years! #MAGA https://t.co/EzcAswmrYE
2020-09-13 04:20:30,"...The far-left maniacs supporting Joe Biden are burning flags and chanting “America was never great.” But we know the truth: America is the most Exceptional Nation on earth, and our destiny is blessed by God!"
2020-09-13 04:20:29,"Joe Biden cannot LEAD our Country, because he does not BELIEVE in our Country. At Biden’s convention, they decried America as a wicked, sinful nation, destined for a fate of doom and despair. They even removed the words “Under God” from the Pledge of Allegiance – twice..."
2020-09-13 04:07:00,"THANK YOU NEVADA! #MAGA 
https://t.co/E98NXRPllj"
2020-09-13 01:58:34,Just landed in Nevada but while on Air Force One watched most vicious TV commercial I have ever seen. Pathetic Joe’s people placed an unsourced ad where they have me saying unthinkable things about soldiers while standing over their graves. It is a MADE UP LIE. A TOTAL CON JOB!
2020-09-13 01:27:50,"Just landed, see you soon Minden, Nevada. MAKE AMERICA GREAT AGAIN! https://t.co/cUQxBeK3hQ"
2020-09-13 00:16:16,"While I travel the Country, Joe sleeps in his basement, telling the Fake News Media to “get lost”. If you’re a reporter covering Sleepy Joe, you have basically gone into retirement!"
2020-09-13 00:13:50,"Once again, Sleepy Joe told the press they could go home at 9 A.M. Meanwhile, your Favorite President, me, will go to Reno, Nevada tonight, three stops in Las Vegas tomorrow, with California and Arizona on schedule Monday. Don’t worry, we won’t be taking off Tuesday, either!"
2020-09-12 23:36:32,"ON MY WAY — SEE YOU SOON!  
https://t.co/t7vAElQQt6"
2020-09-12 23:11:40,WOW — THANK YOU! #MAGA https://t.co/sj87HGIX00
2020-09-12 23:06:40,"Love it, thank you! #MAGA https://t.co/tchutSE163"
2020-09-12 22:47:57,CONGRATULATIONS! #MAGA https://t.co/hlt8Mfw1C3
2020-09-12 22:40:07,THANK YOU! #MAGA https://t.co/OYbNhJdAbJ
2020-09-12 22:35:08,Thank you IDAHO! #MAGA https://t.co/lsFRvHcyyY
2020-09-12 22:12:07,RT @dbongino: Kamala Still Hasn't Deleted Tweet Supporting Bail Fund That Helped Rioters 👇🏻👇🏻 https://t.co/8OBGHASHoE
2020-09-12 22:08:56,Hispanics seem to be strongly favoring President Trump! @OANN
2020-09-12 22:05:41,"On my way, Nevada!"
2020-09-12 22:03:59,"RT @realDonaldTrump: See you tonight Minden, Nevada. I am on my way! #MAGA https://t.co/EmNenVQAlD"
2020-09-12 22:00:28,"RT @LindseyGrahamSC: This agreement sets the Middle East on a new course of cooperation and economic integration.

Well done President @rea…"
2020-09-12 22:00:10,"RT @LindseyGrahamSC: What incredible times we are living in.

Adding Bahrain to the list of Arab nations to recognize the State of Israel a…"
2020-09-12 21:59:21,Fake Liberal Democrat Donors. Money laundering anyone? https://t.co/BAVgQXUS5n
2020-09-12 21:50:07,Chicago‘s Fraternal Order of Police Endorses Donald Trump for Reelection https://t.co/KsDjK2rufh via @BreitbartNews. Thank you to John Catanzara and Chicago’s FOP. I will never let you down!
2020-09-12 21:37:16,"“Mail-Vote Madness in Pennsylvania - The swing state is heading toward an election crackup that could draw the entire country into a legal brawl.”

.@GovernorTomWolf of Pennsylvania should not be allowed to defraud the PEOPLE of the UNITED STATES! https://t.co/GmQ1v2NEs3"
2020-09-12 21:13:44,"Join me tomorrow night in Henderson, Nevada! #MAGA https://t.co/yqU9wb4Npd"
2020-09-12 21:10:29,"See you tonight Minden, Nevada. I am on my way! #MAGA https://t.co/EmNenVQAlD"
2020-09-12 20:45:52,RT @realDonaldTrump: A must watch for the good of our DEMOCRACY! https://t.co/dVE6z7SShW
2020-09-12 20:27:53,"All that time and money spent, and it turns out that the Mueller Investigation was a total SCAM!"
2020-09-12 20:10:58,"The Unsolicited Mail In Ballot Scam is a major threat to our Democracy, &amp; the Democrats know it. Almost all recent elections using this system, even though much smaller &amp;  with far fewer Ballots to count, have ended up being a disaster. Large numbers of missing Ballots &amp; Fraud!"
2020-09-12 19:41:43,https://t.co/dxan955A2s https://t.co/Ca8ZORvlFW
2020-09-12 14:20:51,"Subject only to State approval, our important Ethanol Industry will be allowed to use the 10% Pumps for the 15% BLEND. Thank you! @SenJoniErnst @ChuckGrassley @SenatorFischer @SenJohnThune @SenatorRounds   @KimReynoldsIA @EPAAWheeler @SecretarySonny @govkristinoem"
2020-09-12 13:10:44,"NORTH CAROLINA: To make sure your Ballot COUNTS, sign &amp; send it in EARLY. When Polls open, go to your Polling Place to see if it was COUNTED. IF NOT, VOTE! Your signed Ballot will not count because your vote has been posted. Don’t let them illegally take your vote away from you!"
2020-09-12 13:09:37,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?"
2020-09-12 13:03:12,"....It has now been determined that the Mueller Scam should never have been set up in the first place, there were no grounds. It was all an illegitimate Witch Hunt, &amp; a big price must be paid. How different my life would have been if this fraud on America was never committed!!!"
2020-09-12 13:03:12,"ALERT: So now we find out that the entire Mueller “hit squad” illegally wiped their phones clean just prior to the investigation of them, all using the same really dumb reason for this “accident”, just like Crooked Hillary smashing her phones with a hammer, &amp; DELETING HER EMAILS!"
2020-09-12 04:21:45,Thank you! https://t.co/1j4qqQQ7eL
2020-09-12 03:17:58,RT @USAmbIceland: No one has ever done this! Twice in one month! ⁦@realDonaldTrump⁩ has brokered yet another Peace deal in the Middle East.…
2020-09-12 02:53:08,Thank You Samantha. A Star Is Born!!! https://t.co/CS2Np65JSu
2020-09-12 02:46:10,Thank you Rachael. That is the best way to beat the Fake News! https://t.co/QRR6MVPqsf
2020-09-12 02:43:21,Great! https://t.co/c9Lte1Spzr
2020-09-12 02:36:03,A must watch for the good of our DEMOCRACY! https://t.co/dVE6z7SShW
2020-09-12 02:29:48,RT @realDonaldTrump: New York City must stop the Shutdown now. The Governor &amp; Mayor are destroying the place!
2020-09-12 02:29:27,"RT @realDonaldTrump: The Democrats will open up their states on November 4th, the day after the Election. These shutdowns are ridiculous, a…"
2020-09-12 02:29:01,RT @realDonaldTrump: Suburban voters are pouring into the Republican Party because of the violence in Democrat run cities and states. If Bi…
2020-09-12 02:21:02,Really Sad! https://t.co/AogCo9aAQc
2020-09-12 02:19:58,"RT @realDonaldTrump: They are not “peaceful protesters”, as Sleepy Joe and the Democrats call them, they are THUGS - And it is all taking p…"
2020-09-12 02:18:53,RT @realDonaldTrump: https://t.co/jjBLPzKSbY
2020-09-12 02:18:24,"RT @realDonaldTrump: Police Chief, and most of the police in Rochester, N.Y., have resigned. The Democrat Mayor and, of courses, Governor C…"
2020-09-12 01:33:49,"""What are the odds of 31 phones accidentally wiped clean?"" @LizMacDonaldFOX @realKTMcFarland https://t.co/mEzwHTmAKI"
2020-09-12 01:25:30,WOW! Do you believe this!? https://t.co/EZBm1z0fkI
2020-09-12 00:28:30,"THANK YOU to the 28,000+ Firefighters and other First Responders who are battling wildfires across California, Oregon, and Washington. I have approved 37 Stafford Act Declarations, including Fire Management Grants to support their brave work. We are with them all the way! https://t.co/Uu9vArw70Z"
2020-09-11 20:07:21,"Pelosi and Schumer want Trillions of Dollars of BAILOUT money for Blue States that are doing badly, both economically and in terms of high crime, as a condition to making a deal on stimulus - But the USA is coming back strong!"
2020-09-11 19:43:46,https://t.co/e6hYumwZWq
2020-09-11 19:19:07,RT @WhiteHouse: LIVE: President @realDonaldTrump presents the Medal of Honor https://t.co/ltmHF3ORyW
2020-09-11 19:09:46,https://t.co/UzvOvWyfIz https://t.co/9ASB2cBIPY
2020-09-11 19:05:49,https://t.co/pF6ekCrWD3
2020-09-11 19:04:07,https://t.co/8FH5zIBn02 https://t.co/MGyEETGNAl
2020-09-11 17:00:48,Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Bahrain agree to a Peace Deal – the second Arab country to make peace with Israel in 30 days!
2020-09-11 17:00:30,"Joint Statement of the United States, the Kingdom of Bahrain, and the State of Israel https://t.co/xMquRkGtpM"
2020-09-11 15:49:14,https://t.co/AXhNnDe8jG
2020-09-11 15:36:35,"RT @WhiteHouse: ""In New York, Arlington, and Shanksville, people raced into the suffocating smoke and rubble...

More than 400 first respon…"
